"","idno","cntry","freehms","lrnobed","impcntr","atchctr","atcherp","wrclmch","gndr","agea","age_category"
"19393",83650,"Norway",1,2,2,5,7,2,"Female",18,"menor de 30"
"19394",83658,"Norway",2,2,2,8,8,2,"Male",69,"entre 60 y 74"
"19395",83666,"Norway",3,2,3,9,5,2,"Male",31,"entre 30 y 44"
"19396",83722,"Norway",1,2,1,10,8,3,"Male",63,"entre 60 y 74"
"19397",83785,"Norway",1,4,2,10,9,2,"Male",71,"entre 60 y 74"
"19398",83794,"Norway",1,4,1,9,5,2,"Male",33,"entre 30 y 44"
"19399",83801,"Norway",2,NA,NA,7,7,2,"Male",43,"entre 30 y 44"
"19400",83809,"Norway",1,4,1,7,6,4,"Female",30,"entre 30 y 44"
"19401",83815,"Norway",2,1,2,10,7,4,"Male",73,"entre 60 y 74"
"19402",83823,"Norway",1,4,1,7,6,4,"Female",NA,NA
"19403",83830,"Norway",1,3,1,9,7,3,"Female",63,"entre 60 y 74"
"19404",83845,"Norway",5,2,2,7,5,1,"Male",74,"entre 60 y 74"
"19405",83862,"Norway",2,4,NA,10,8,3,"Female",60,"entre 60 y 74"
"19406",83976,"Norway",1,5,2,4,2,3,"Male",21,"menor de 30"
"19407",83991,"Norway",1,3,2,10,4,4,"Male",35,"entre 30 y 44"
"19408",84034,"Norway",1,4,1,8,8,4,"Female",31,"entre 30 y 44"
"19409",84062,"Norway",1,1,1,10,9,4,"Female",51,"entre 45 y 59"
"19410",84111,"Norway",1,4,1,6,8,4,"Female",87,"75 o mayor"
"19411",84148,"Norway",1,2,2,10,10,4,"Male",90,"75 o mayor"
"19412",84151,"Norway",1,4,2,7,4,3,"Female",24,"menor de 30"
"19413",84178,"Norway",2,3,3,10,10,2,"Female",65,"entre 60 y 74"
"19414",84181,"Norway",1,2,2,7,5,4,"Male",49,"entre 45 y 59"
"19415",84206,"Norway",1,4,2,3,7,2,"Male",46,"entre 45 y 59"
"19416",84251,"Norway",1,1,2,10,10,1,"Male",75,"75 o mayor"
"19417",84262,"Norway",1,4,2,10,9,4,"Female",24,"menor de 30"
"19418",84277,"Norway",2,3,1,9,8,4,"Female",70,"entre 60 y 74"
"19419",84292,"Norway",2,3,2,9,7,4,"Female",73,"entre 60 y 74"
"19420",84300,"Norway",1,2,1,10,10,5,"Female",76,"75 o mayor"
"19421",84303,"Norway",1,2,3,7,7,3,"Female",NA,NA
"19422",84427,"Norway",1,2,2,8,8,2,"Male",52,"entre 45 y 59"
"19423",84430,"Norway",1,4,2,10,7,3,"Female",41,"entre 30 y 44"
"19424",84436,"Norway",1,2,1,5,3,3,"Male",16,"menor de 30"
"19425",84467,"Norway",1,2,2,9,6,3,"Female",27,"menor de 30"
"19426",84533,"Norway",1,4,2,7,6,3,"Male",39,"entre 30 y 44"
"19427",84545,"Norway",2,2,3,10,4,3,"Male",52,"entre 45 y 59"
"19428",84565,"Norway",1,4,1,5,5,4,"Female",51,"entre 45 y 59"
"19429",84573,"Norway",1,1,1,9,7,4,"Female",16,"menor de 30"
"19430",84577,"Norway",1,2,2,3,8,3,"Female",56,"entre 45 y 59"
"19431",84631,"Norway",2,2,3,7,5,3,"Male",16,"menor de 30"
"19432",84646,"Norway",2,3,3,5,6,3,"Female",16,"menor de 30"
"19433",84661,"Norway",1,3,2,9,8,3,"Male",19,"menor de 30"
"19434",84672,"Norway",1,4,2,10,9,4,"Male",43,"entre 30 y 44"
"19435",84690,"Norway",5,1,2,7,4,3,"Male",24,"menor de 30"
"19436",84700,"Norway",1,4,1,10,10,3,"Female",20,"menor de 30"
"19437",84721,"Norway",NA,4,2,5,5,3,"Male",90,"75 o mayor"
"19438",84761,"Norway",1,4,2,10,9,5,"Female",52,"entre 45 y 59"
"19439",84803,"Norway",2,3,1,10,10,3,"Female",NA,NA
"19440",84849,"Norway",1,3,1,7,5,2,"Male",20,"menor de 30"
"19441",84881,"Norway",2,2,2,8,5,4,"Male",45,"entre 45 y 59"
"19442",84900,"Norway",1,3,1,4,7,4,"Male",29,"menor de 30"
"19443",84967,"Norway",2,2,3,4,4,3,"Male",55,"entre 45 y 59"
"19444",85012,"Norway",1,4,2,8,6,3,"Female",36,"entre 30 y 44"
"19445",85015,"Norway",2,2,2,5,5,2,"Male",50,"entre 45 y 59"
"19446",85031,"Norway",1,2,3,9,6,3,"Male",42,"entre 30 y 44"
"19447",85054,"Norway",1,4,3,6,4,4,"Male",46,"entre 45 y 59"
"19448",85070,"Norway",1,1,2,3,7,3,"Male",44,"entre 30 y 44"
"19449",85102,"Norway",1,3,2,8,8,3,"Male",16,"menor de 30"
"19450",85114,"Norway",1,5,1,7,3,4,"Female",39,"entre 30 y 44"
"19451",85115,"Norway",1,2,2,9,8,4,"Female",17,"menor de 30"
"19452",85134,"Norway",1,1,3,9,9,2,"Female",52,"entre 45 y 59"
"19453",85142,"Norway",1,5,2,9,8,5,"Female",85,"75 o mayor"
"19454",85174,"Norway",1,3,1,10,7,3,"Female",67,"entre 60 y 74"
"19455",85224,"Norway",1,2,2,8,7,3,"Male",59,"entre 45 y 59"
"19456",85242,"Norway",1,4,1,9,9,3,"Female",62,"entre 60 y 74"
"19457",85274,"Norway",2,1,3,5,5,5,"Male",33,"entre 30 y 44"
"19458",85277,"Norway",1,3,3,5,5,2,"Female",32,"entre 30 y 44"
"19459",85282,"Norway",1,4,2,9,5,1,"Male",56,"entre 45 y 59"
"19460",85300,"Norway",1,4,1,7,7,3,"Male",29,"menor de 30"
"19461",85324,"Norway",2,2,3,9,7,3,"Female",45,"entre 45 y 59"
"19462",85326,"Norway",1,2,3,10,9,4,"Female",55,"entre 45 y 59"
"19463",85372,"Norway",2,5,2,8,6,3,"Female",30,"entre 30 y 44"
"19464",85413,"Norway",2,2,3,8,8,2,"Male",50,"entre 45 y 59"
"19465",85429,"Norway",2,2,2,9,10,3,"Male",16,"menor de 30"
"19466",85625,"Norway",2,2,3,9,9,4,"Male",61,"entre 60 y 74"
"19467",85638,"Norway",1,2,2,10,8,3,"Female",50,"entre 45 y 59"
"19468",85678,"Norway",1,1,3,10,7,2,"Male",69,"entre 60 y 74"
"19469",85712,"Norway",2,3,3,2,2,1,"Male",79,"75 o mayor"
"19470",85715,"Norway",2,2,1,7,5,3,"Male",43,"entre 30 y 44"
"19471",85770,"Norway",1,2,1,10,10,3,"Male",52,"entre 45 y 59"
"19472",85792,"Norway",2,3,2,10,6,3,"Female",33,"entre 30 y 44"
"19473",85801,"Norway",1,3,1,9,8,3,"Male",71,"entre 60 y 74"
"19474",85835,"Norway",1,4,2,10,9,4,"Female",68,"entre 60 y 74"
"19475",85882,"Norway",1,2,2,8,7,4,"Female",69,"entre 60 y 74"
"19476",85900,"Norway",2,2,2,10,10,4,"Male",58,"entre 45 y 59"
"19477",85906,"Norway",1,5,2,6,4,3,"Female",41,"entre 30 y 44"
"19478",85908,"Norway",2,2,3,9,7,3,"Male",69,"entre 60 y 74"
"19479",85912,"Norway",2,4,1,8,6,5,"Female",64,"entre 60 y 74"
"19480",85915,"Norway",1,5,1,6,4,4,"Male",NA,NA
"19481",85929,"Norway",3,5,1,6,8,3,"Female",51,"entre 45 y 59"
"19482",85983,"Norway",1,3,2,9,8,3,"Female",19,"menor de 30"
"19483",86002,"Norway",1,2,2,10,9,3,"Male",65,"entre 60 y 74"
"19484",86011,"Norway",2,1,1,9,7,3,"Male",35,"entre 30 y 44"
"19485",86035,"Norway",1,3,2,10,9,3,"Female",54,"entre 45 y 59"
"19486",86061,"Norway",1,2,2,9,7,3,"Female",33,"entre 30 y 44"
"19487",86166,"Norway",1,4,1,8,6,3,"Female",42,"entre 30 y 44"
"19488",86182,"Norway",1,4,2,8,5,3,"Female",43,"entre 30 y 44"
"19489",86211,"Norway",2,2,4,10,10,3,"Male",69,"entre 60 y 74"
"19490",86250,"Norway",2,4,3,8,6,2,"Male",45,"entre 45 y 59"
"19491",86262,"Norway",1,4,2,9,8,3,"Male",46,"entre 45 y 59"
"19492",86274,"Norway",1,2,3,8,5,3,"Male",59,"entre 45 y 59"
"19493",86295,"Norway",1,4,1,10,7,4,"Female",72,"entre 60 y 74"
"19494",86310,"Norway",1,2,2,8,7,4,"Female",22,"menor de 30"
"19495",86333,"Norway",2,2,2,3,6,3,"Male",16,"menor de 30"
"19496",86407,"Norway",1,4,1,8,5,4,"Male",36,"entre 30 y 44"
"19497",86408,"Norway",1,3,2,10,8,4,"Male",69,"entre 60 y 74"
"19498",86412,"Norway",1,4,1,7,6,3,"Female",59,"entre 45 y 59"
"19499",86440,"Norway",1,1,3,8,7,2,"Male",27,"menor de 30"
"19500",86478,"Norway",1,3,1,8,7,3,"Female",16,"menor de 30"
"19501",50069,"Slovenia",2,5,2,7,3,3,"Male",21,"menor de 30"
"19502",50125,"Slovenia",2,1,3,9,4,4,"Male",61,"entre 60 y 74"
"19503",50131,"Slovenia",2,2,1,7,6,3,"Female",48,"entre 45 y 59"
"19504",50147,"Slovenia",3,1,2,10,10,3,"Female",62,"entre 60 y 74"
"19505",50151,"Slovenia",2,3,1,9,7,3,"Female",63,"entre 60 y 74"
"19506",50190,"Slovenia",2,1,4,10,10,3,"Male",38,"entre 30 y 44"
"19507",50212,"Slovenia",5,2,4,5,3,3,"Female",63,"entre 60 y 74"
"19508",50236,"Slovenia",2,2,2,10,10,4,"Female",71,"entre 60 y 74"
"19509",50281,"Slovenia",2,3,3,8,NA,3,"Female",63,"entre 60 y 74"
"19510",50315,"Slovenia",2,2,3,7,7,3,"Female",17,"menor de 30"
"19511",50355,"Slovenia",1,2,2,7,8,5,"Male",17,"menor de 30"
"19512",50415,"Slovenia",1,2,1,8,5,3,"Female",54,"entre 45 y 59"
"19513",50433,"Slovenia",3,2,2,7,7,4,"Male",51,"entre 45 y 59"
"19514",50446,"Slovenia",2,2,1,8,8,3,"Female",61,"entre 60 y 74"
"19515",50465,"Slovenia",2,3,2,8,5,3,"Female",40,"entre 30 y 44"
"19516",50489,"Slovenia",2,2,3,7,3,3,"Male",33,"entre 30 y 44"
"19517",50566,"Slovenia",2,1,4,9,2,4,"Female",55,"entre 45 y 59"
"19518",50634,"Slovenia",2,5,2,7,5,5,"Female",40,"entre 30 y 44"
"19519",50637,"Slovenia",4,1,4,10,NA,3,"Female",85,"75 o mayor"
"19520",50687,"Slovenia",NA,2,NA,8,8,3,"Male",15,"menor de 30"
"19521",50742,"Slovenia",2,2,2,7,NA,3,"Male",17,"menor de 30"
"19522",50744,"Slovenia",3,2,2,7,5,3,"Male",55,"entre 45 y 59"
"19523",50750,"Slovenia",2,2,2,8,8,4,"Female",61,"entre 60 y 74"
"19524",50768,"Slovenia",2,3,2,9,8,4,"Female",58,"entre 45 y 59"
"19525",50855,"Slovenia",2,3,2,3,3,3,"Female",37,"entre 30 y 44"
"19526",50879,"Slovenia",3,1,2,10,9,4,"Male",64,"entre 60 y 74"
"19527",50979,"Slovenia",3,1,2,NA,8,3,"Female",57,"entre 45 y 59"
"19528",50994,"Slovenia",3,2,3,10,9,4,"Female",86,"75 o mayor"
"19529",50995,"Slovenia",2,2,3,5,5,5,"Female",57,"entre 45 y 59"
"19530",50997,"Slovenia",2,4,3,10,10,4,"Male",80,"75 o mayor"
"19531",51028,"Slovenia",2,2,3,8,7,3,"Male",55,"entre 45 y 59"
"19532",51029,"Slovenia",2,4,2,8,9,4,"Female",33,"entre 30 y 44"
"19533",51054,"Slovenia",2,4,2,8,8,5,"Female",62,"entre 60 y 74"
"19534",51058,"Slovenia",5,2,4,10,10,4,"Male",81,"75 o mayor"
"19535",51059,"Slovenia",5,1,3,6,5,4,"Male",64,"entre 60 y 74"
"19536",51096,"Slovenia",1,2,2,6,8,3,"Male",36,"entre 30 y 44"
"19537",51128,"Slovenia",2,3,2,6,6,4,"Male",52,"entre 45 y 59"
"19538",51181,"Slovenia",1,3,2,8,7,4,"Female",42,"entre 30 y 44"
"19539",51212,"Slovenia",1,5,1,8,8,4,"Male",25,"menor de 30"
"19540",51224,"Slovenia",2,2,3,6,7,3,"Female",23,"menor de 30"
"19541",51262,"Slovenia",3,3,3,10,2,3,"Female",47,"entre 45 y 59"
"19542",51318,"Slovenia",2,2,4,6,0,5,"Male",39,"entre 30 y 44"
"19543",51406,"Slovenia",1,3,3,2,0,4,"Female",74,"entre 60 y 74"
"19544",51441,"Slovenia",1,2,1,2,2,4,"Female",33,"entre 30 y 44"
"19545",51521,"Slovenia",1,1,1,10,10,5,"Male",51,"entre 45 y 59"
"19546",51526,"Slovenia",1,2,2,8,8,4,"Female",22,"menor de 30"
"19547",51567,"Slovenia",1,3,2,9,5,4,"Female",24,"menor de 30"
"19548",51601,"Slovenia",5,2,2,5,5,4,"Male",23,"menor de 30"
"19549",51698,"Slovenia",3,4,2,10,3,4,"Female",49,"entre 45 y 59"
"19550",51717,"Slovenia",3,1,3,8,2,2,"Female",55,"entre 45 y 59"
"19551",51731,"Slovenia",2,2,2,7,7,3,"Male",38,"entre 30 y 44"
"19552",51746,"Slovenia",NA,1,3,10,6,4,"Female",75,"75 o mayor"
"19553",51757,"Slovenia",3,2,2,7,6,4,"Female",28,"menor de 30"
"19554",51766,"Slovenia",2,2,3,9,9,3,"Female",25,"menor de 30"
"19555",51773,"Slovenia",2,1,3,10,10,5,"Female",36,"entre 30 y 44"
"19556",51802,"Slovenia",1,4,1,5,5,3,"Female",23,"menor de 30"
"19557",51814,"Slovenia",2,4,2,10,10,4,"Female",61,"entre 60 y 74"
"19558",51897,"Slovenia",2,2,2,8,8,3,"Female",78,"75 o mayor"
"19559",51911,"Slovenia",1,1,2,8,7,3,"Female",20,"menor de 30"
"19560",51937,"Slovenia",2,4,1,10,1,5,"Female",29,"menor de 30"
"19561",52009,"Slovenia",3,2,1,6,4,2,"Male",31,"entre 30 y 44"
"19562",52011,"Slovenia",3,2,1,9,9,3,"Female",17,"menor de 30"
"19563",52032,"Slovenia",2,2,1,9,9,4,"Female",20,"menor de 30"
"19564",52052,"Slovenia",2,2,2,9,8,4,"Female",44,"entre 30 y 44"
"19565",52089,"Slovenia",2,2,3,4,5,3,"Male",17,"menor de 30"
"19566",52091,"Slovenia",3,3,1,7,5,4,"Male",18,"menor de 30"
"19567",52162,"Slovenia",1,2,2,6,7,3,"Female",22,"menor de 30"
"19568",52170,"Slovenia",3,4,2,8,6,3,"Female",57,"entre 45 y 59"
"19569",52179,"Slovenia",1,1,1,8,7,3,"Male",56,"entre 45 y 59"
"19570",52183,"Slovenia",2,1,3,10,5,4,"Male",83,"75 o mayor"
"19571",52249,"Slovenia",2,2,2,8,8,3,"Male",63,"entre 60 y 74"
"19572",52270,"Slovenia",2,1,1,NA,NA,3,"Male",64,"entre 60 y 74"
"19573",52303,"Slovenia",2,4,2,5,5,3,"Female",71,"entre 60 y 74"
"19574",52305,"Slovenia",5,2,1,8,7,4,"Female",72,"entre 60 y 74"
"19575",52312,"Slovenia",4,1,2,8,0,4,"Male",62,"entre 60 y 74"
"19576",52351,"Slovenia",2,3,1,10,7,4,"Female",63,"entre 60 y 74"
"19577",52438,"Slovenia",NA,1,3,5,5,3,"Male",57,"entre 45 y 59"
"19578",52472,"Slovenia",2,1,1,5,5,5,"Female",36,"entre 30 y 44"
"19579",52484,"Slovenia",1,2,3,9,9,5,"Male",47,"entre 45 y 59"
"19580",52497,"Slovenia",2,2,3,7,4,4,"Female",44,"entre 30 y 44"
"19581",52510,"Slovenia",1,2,2,7,0,4,"Male",40,"entre 30 y 44"
"19582",52532,"Slovenia",2,3,3,8,7,3,"Male",52,"entre 45 y 59"
"19583",52536,"Slovenia",5,1,3,10,7,2,"Male",90,"75 o mayor"
"19584",52547,"Slovenia",1,2,2,7,7,4,"Female",19,"menor de 30"
"19585",52578,"Slovenia",4,2,3,9,9,2,"Male",26,"menor de 30"
"19586",52592,"Slovenia",3,2,2,5,2,4,"Male",53,"entre 45 y 59"
"19587",52644,"Slovenia",3,1,4,5,5,3,"Female",56,"entre 45 y 59"
"19588",52649,"Slovenia",2,1,2,9,5,3,"Female",35,"entre 30 y 44"
"19589",52689,"Slovenia",1,1,2,10,5,3,"Female",68,"entre 60 y 74"
"19590",52712,"Slovenia",2,1,2,9,3,1,"Female",40,"entre 30 y 44"
"19591",52739,"Slovenia",2,2,2,5,5,3,"Female",17,"menor de 30"
"19592",52757,"Slovenia",NA,3,3,8,5,1,"Female",70,"entre 60 y 74"
"19593",52821,"Slovenia",2,4,2,7,5,3,"Male",45,"entre 45 y 59"
"19594",52863,"Slovenia",2,4,2,8,6,4,"Female",48,"entre 45 y 59"
"19595",52880,"Slovenia",1,3,1,10,10,3,"Female",60,"entre 60 y 74"
"19596",52893,"Slovenia",2,2,1,3,3,1,"Female",38,"entre 30 y 44"
"19597",52907,"Slovenia",2,1,2,2,1,5,"Male",41,"entre 30 y 44"
"19598",52909,"Slovenia",2,2,1,10,5,4,"Female",68,"entre 60 y 74"
"19599",52914,"Slovenia",2,1,2,6,8,3,"Male",29,"menor de 30"
"19600",53016,"Slovenia",5,1,2,9,8,2,"Male",19,"menor de 30"
"19601",53034,"Slovenia",NA,1,2,9,7,4,"Female",78,"75 o mayor"
"19602",53062,"Slovenia",2,1,1,5,5,3,"Male",50,"entre 45 y 59"
"19603",53091,"Slovenia",NA,2,2,8,7,3,"Female",59,"entre 45 y 59"
"19604",53096,"Slovenia",2,3,2,10,5,4,"Female",38,"entre 30 y 44"
"19605",53131,"Slovenia",2,2,3,9,9,3,"Male",32,"entre 30 y 44"
"19606",53141,"Slovenia",2,1,NA,10,9,4,"Female",73,"entre 60 y 74"
"19607",53159,"Slovenia",2,1,3,2,2,4,"Male",47,"entre 45 y 59"
"19608",53162,"Slovenia",2,3,2,5,3,3,"Female",61,"entre 60 y 74"
"19609",53166,"Slovenia",4,2,3,8,8,3,"Male",43,"entre 30 y 44"
"19610",53213,"Slovenia",2,2,1,10,2,4,"Female",39,"entre 30 y 44"
"19611",53236,"Slovenia",2,2,3,7,NA,3,"Female",59,"entre 45 y 59"
"19612",53252,"Slovenia",2,1,1,10,8,4,"Male",76,"75 o mayor"
"19613",53278,"Slovenia",NA,1,3,0,0,4,"Female",75,"75 o mayor"
"19614",53333,"Slovenia",2,1,4,3,3,5,"Female",67,"entre 60 y 74"
"19615",53384,"Slovenia",1,5,2,3,1,2,"Male",44,"entre 30 y 44"
"19616",53420,"Slovenia",2,2,3,10,5,3,"Female",45,"entre 45 y 59"
"19617",53455,"Slovenia",2,1,2,8,7,5,"Female",21,"menor de 30"
"19618",53549,"Slovenia",4,2,3,0,0,1,"Male",69,"entre 60 y 74"
"19619",53568,"Slovenia",2,3,3,8,8,3,"Female",56,"entre 45 y 59"
"19620",53647,"Slovenia",2,2,2,10,8,4,"Male",51,"entre 45 y 59"
"19621",53677,"Slovenia",3,2,3,10,8,3,"Female",89,"75 o mayor"
"19622",53691,"Slovenia",4,1,4,8,5,3,"Male",72,"entre 60 y 74"
"19623",53717,"Slovenia",5,2,3,10,8,3,"Male",22,"menor de 30"
"19624",53729,"Slovenia",2,1,2,10,10,3,"Male",52,"entre 45 y 59"
"19625",53735,"Slovenia",2,2,3,9,9,3,"Female",71,"entre 60 y 74"
"19626",53815,"Slovenia",4,1,NA,10,4,2,"Male",29,"menor de 30"
"19627",53837,"Slovenia",3,2,3,10,6,3,"Male",67,"entre 60 y 74"
"19628",53841,"Slovenia",3,3,2,8,5,3,"Female",38,"entre 30 y 44"
"19629",53877,"Slovenia",2,2,2,10,7,4,"Female",53,"entre 45 y 59"
"19630",53887,"Slovenia",2,2,3,10,10,3,"Female",46,"entre 45 y 59"
"19631",53930,"Slovenia",3,2,2,5,5,4,"Female",49,"entre 45 y 59"
"19632",53931,"Slovenia",2,1,2,7,5,4,"Male",79,"75 o mayor"
"19633",53964,"Slovenia",1,4,2,1,1,3,"Male",28,"menor de 30"
"19634",53977,"Slovenia",1,1,1,7,7,3,"Male",80,"75 o mayor"
"19635",53986,"Slovenia",2,2,2,8,7,4,"Female",47,"entre 45 y 59"
"19636",54005,"Slovenia",2,2,3,8,6,3,"Female",84,"75 o mayor"
"19637",54008,"Slovenia",2,1,2,7,5,5,"Female",69,"entre 60 y 74"
"19638",54060,"Slovenia",1,3,2,2,2,4,"Female",33,"entre 30 y 44"
"19639",54074,"Slovenia",2,1,2,8,5,4,"Male",60,"entre 60 y 74"
"19640",54089,"Slovenia",1,4,3,4,4,3,"Male",20,"menor de 30"
"19641",54191,"Slovenia",2,2,3,10,9,4,"Female",74,"entre 60 y 74"
"19642",54206,"Slovenia",2,2,1,5,5,4,"Female",67,"entre 60 y 74"
"19643",54260,"Slovenia",4,1,2,10,8,3,"Male",68,"entre 60 y 74"
"19644",54406,"Slovenia",3,2,2,7,6,4,"Female",75,"75 o mayor"
"19645",54490,"Slovenia",2,3,1,8,5,3,"Female",58,"entre 45 y 59"
"19646",54515,"Slovenia",2,2,2,9,8,3,"Female",46,"entre 45 y 59"
"19647",54575,"Slovenia",2,2,2,8,7,3,"Male",64,"entre 60 y 74"
"19648",54588,"Slovenia",1,2,1,5,2,4,"Male",71,"entre 60 y 74"
"19649",54603,"Slovenia",2,1,2,8,8,4,"Male",NA,NA
"19650",54604,"Slovenia",2,1,2,8,5,3,"Male",48,"entre 45 y 59"
"19651",54610,"Slovenia",3,2,3,10,10,4,"Male",87,"75 o mayor"
"19652",54621,"Slovenia",1,2,2,8,4,5,"Female",43,"entre 30 y 44"
"19653",54648,"Slovenia",4,2,1,5,0,3,"Male",50,"entre 45 y 59"
"19654",54657,"Slovenia",3,1,3,10,10,3,"Male",72,"entre 60 y 74"
"19655",54687,"Slovenia",1,1,2,10,9,3,"Male",67,"entre 60 y 74"
"19656",54688,"Slovenia",4,1,4,9,3,3,"Male",65,"entre 60 y 74"
"19657",54691,"Slovenia",3,2,2,9,8,2,"Male",46,"entre 45 y 59"
"19658",54809,"Slovenia",2,2,1,10,10,5,"Female",62,"entre 60 y 74"
"19659",54857,"Slovenia",2,1,2,6,5,2,"Female",36,"entre 30 y 44"
"19660",54907,"Slovenia",4,2,3,10,5,4,"Female",58,"entre 45 y 59"
"19661",54955,"Slovenia",3,1,2,9,8,3,"Female",74,"entre 60 y 74"
"19662",55020,"Slovenia",2,2,3,7,3,4,"Male",44,"entre 30 y 44"
"19663",55047,"Slovenia",2,1,2,9,6,3,"Male",72,"entre 60 y 74"
"19664",55057,"Slovenia",5,1,4,10,0,4,"Male",55,"entre 45 y 59"
"19665",55078,"Slovenia",1,1,3,5,6,4,"Male",71,"entre 60 y 74"
"19666",55093,"Slovenia",4,2,3,8,5,3,"Female",46,"entre 45 y 59"
"19667",55127,"Slovenia",3,3,3,7,6,4,"Male",44,"entre 30 y 44"
"19668",55138,"Slovenia",2,1,3,9,4,4,"Male",65,"entre 60 y 74"
"19669",55140,"Slovenia",2,1,2,10,10,4,"Male",57,"entre 45 y 59"
"19670",55206,"Slovenia",3,2,3,8,4,4,"Male",87,"75 o mayor"
"19671",55270,"Slovenia",2,2,2,9,7,3,"Female",58,"entre 45 y 59"
"19672",55274,"Slovenia",3,2,2,5,5,4,"Male",32,"entre 30 y 44"
"19673",55293,"Slovenia",3,2,3,8,6,3,"Male",81,"75 o mayor"
"19674",55298,"Slovenia",4,1,3,10,10,4,"Female",73,"entre 60 y 74"
"19675",55301,"Slovenia",2,2,2,7,6,2,"Male",62,"entre 60 y 74"
"19676",55322,"Slovenia",2,2,2,9,7,4,"Male",64,"entre 60 y 74"
"19677",55331,"Slovenia",2,1,2,10,7,4,"Male",50,"entre 45 y 59"
"19678",55406,"Slovenia",2,1,2,4,7,3,"Male",47,"entre 45 y 59"
"19679",55451,"Slovenia",2,2,1,9,5,4,"Male",44,"entre 30 y 44"
"19680",55482,"Slovenia",3,2,2,5,5,4,"Male",37,"entre 30 y 44"
"19681",55488,"Slovenia",2,2,3,8,5,3,"Female",20,"menor de 30"
"19682",55527,"Slovenia",2,5,2,7,7,2,"Female",48,"entre 45 y 59"
"19683",55530,"Slovenia",1,1,2,10,5,4,"Male",52,"entre 45 y 59"
"19684",55547,"Slovenia",2,3,2,7,6,3,"Female",30,"entre 30 y 44"
"19685",55557,"Slovenia",2,2,3,8,8,3,"Male",49,"entre 45 y 59"
"19686",55558,"Slovenia",5,2,4,10,0,5,"Male",81,"75 o mayor"
"19687",55568,"Slovenia",3,2,4,10,1,3,"Female",30,"entre 30 y 44"
"19688",55585,"Slovenia",2,4,2,10,10,3,"Female",46,"entre 45 y 59"
"19689",55623,"Slovenia",2,2,2,10,10,3,"Male",73,"entre 60 y 74"
"19690",55650,"Slovenia",2,2,2,10,7,4,"Male",64,"entre 60 y 74"
"19691",55687,"Slovenia",2,2,1,10,10,4,"Female",75,"75 o mayor"
"19692",55688,"Slovenia",2,2,2,6,9,4,"Male",21,"menor de 30"
"19693",55714,"Slovenia",3,1,4,10,9,3,"Female",85,"75 o mayor"
"19694",55732,"Slovenia",2,1,2,9,9,3,"Male",51,"entre 45 y 59"
"19695",55737,"Slovenia",3,2,3,9,3,3,"Female",67,"entre 60 y 74"
"19696",55777,"Slovenia",3,1,1,9,5,4,"Male",60,"entre 60 y 74"
"19697",55795,"Slovenia",2,1,3,10,10,3,"Male",66,"entre 60 y 74"
"19698",55831,"Slovenia",2,1,2,9,9,3,"Male",68,"entre 60 y 74"
"19699",55839,"Slovenia",4,4,2,5,0,3,"Female",62,"entre 60 y 74"
"19700",55877,"Slovenia",3,3,2,8,7,3,"Male",18,"menor de 30"
"19701",55919,"Slovenia",2,3,1,7,6,3,"Male",44,"entre 30 y 44"
"19702",55998,"Slovenia",5,5,1,5,5,1,"Female",57,"entre 45 y 59"
"19703",56026,"Slovenia",5,1,3,9,8,3,"Male",35,"entre 30 y 44"
"19704",56027,"Slovenia",3,2,2,9,9,3,"Male",71,"entre 60 y 74"
"19705",56045,"Slovenia",2,1,2,8,8,4,"Male",31,"entre 30 y 44"
"19706",56061,"Slovenia",2,2,1,4,4,1,"Male",17,"menor de 30"
"19707",56096,"Slovenia",1,4,3,2,3,5,"Female",47,"entre 45 y 59"
"19708",56123,"Slovenia",NA,2,NA,9,NA,4,"Female",65,"entre 60 y 74"
"19709",56127,"Slovenia",2,2,2,5,6,3,"Female",39,"entre 30 y 44"
"19710",56128,"Slovenia",3,2,4,7,7,3,"Male",50,"entre 45 y 59"
"19711",56176,"Slovenia",2,5,2,4,4,2,"Male",24,"menor de 30"
"19712",56186,"Slovenia",2,4,2,8,7,3,"Female",38,"entre 30 y 44"
"19713",56248,"Slovenia",3,1,4,10,5,4,"Male",76,"75 o mayor"
"19714",56321,"Slovenia",2,1,2,9,8,4,"Female",61,"entre 60 y 74"
"19715",56343,"Slovenia",1,1,3,10,10,4,"Male",76,"75 o mayor"
"19716",56344,"Slovenia",1,3,2,5,5,3,"Female",40,"entre 30 y 44"
"19717",56379,"Slovenia",1,2,2,8,6,4,"Female",20,"menor de 30"
"19718",56383,"Slovenia",2,2,1,10,0,2,"Male",34,"entre 30 y 44"
"19719",56388,"Slovenia",2,5,3,7,3,5,"Male",54,"entre 45 y 59"
"19720",56420,"Slovenia",3,1,2,6,4,2,"Male",22,"menor de 30"
"19721",56449,"Slovenia",1,3,2,9,5,3,"Female",22,"menor de 30"
"19722",56480,"Slovenia",2,1,2,10,10,5,"Male",69,"entre 60 y 74"
"19723",56492,"Slovenia",4,2,3,8,8,4,"Female",61,"entre 60 y 74"
"19724",56516,"Slovenia",2,3,2,10,7,3,"Male",44,"entre 30 y 44"
"19725",56531,"Slovenia",2,2,2,9,7,3,"Male",80,"75 o mayor"
"19726",56615,"Slovenia",1,1,2,0,0,3,"Female",60,"entre 60 y 74"
"19727",56618,"Slovenia",3,2,2,8,8,3,"Male",44,"entre 30 y 44"
